Name,ID,Year,Matches,Innings,Not Out,100s,50s,0s,High Score,Runs,Average,StrikeRate,Catch Out,Stumped,High Score Out
"Harvey, I J",2715,1997,4,3,0,0,0,0,4,8,2.67,32.0,4,0,Yes
"Harvey, I J",2715,1998,7,6,2,0,0,0,43,93,23.25,76.86,2,0,Yes
"Harvey, I J",2715,2000,8,7,2,0,0,1,38,101,20.2,90.18,0,0,Yes
"Harvey, I J",2715,2001,16,9,4,0,0,1,47,161,32.2,113.38,4,0,No
"Harvey, I J",2715,2002,8,7,0,0,0,0,19,66,9.43,66.0,3,0,Yes
"Harvey, I J",2715,2003,18,12,3,0,0,0,48,173,19.22,92.02,3,0,No
"Harvey, I J",2715,2004,12,7,0,0,0,0,28,113,16.14,91.87,1,0,Yes
Harvinder Singh,2133,1998,7,3,1,0,0,1,3,4,2.0,33.33,3,0,No
Harvinder Singh,2133,2001,3,1,0,0,0,0,1,1,1.0,20.0,2,0,Yes
Hasan Ali,4579,2016,8,4,1,0,0,1,9,15,5.0,37.5,2,0,Yes
Hasan Ali,4579,2017,18,6,3,0,0,1,13,40,13.33,148.15,4,0,Yes
Hasan Ali,4579,2018,15,10,2,0,1,1,51,88,11.0,107.32,5,0,Yes
Hasan Ali,4579,2019,12,9,3,0,1,0,59,137,22.83,139.8,1,0,Yes
Hasan Jamil,2716,1977,2,2,0,0,0,0,28,48,24.0,90.57,0,0,Yes
Hasan Jamil,2716,1978,4,3,0,0,0,0,26,63,21.0,94.03,1,0,Yes
Hasan Raza,2071,1996,5,4,0,0,0,0,12,29,7.25,34.12,0,0,Yes
Hasan Raza,2071,1997,5,4,0,0,0,1,41,47,11.75,39.5,1,0,Yes
Hasan Raza,2071,1998,1,1,0,0,0,0,46,46,46.0,65.71,0,0,Yes
Hasan Raza,2071,1999,5,4,0,0,1,0,77,120,30.0,58.25,0,0,Yes
Haseeb Amjad,4279,2014,4,4,0,0,0,1,42,98,24.5,128.95,2,0,Yes
Haseeb Amjad,4279,2015,2,1,1,0,0,0,4,4,0.0,133.33,1,0,No
Haseeb Amjad,4279,2016,1,1,0,0,0,0,10,10,10.0,166.67,1,0,Yes
Hashmatullah Shahidi,4239,2013,2,2,1,0,0,1,13,13,13.0,59.09,1,0,No
Hashmatullah Shahidi,4239,2014,4,4,1,0,0,0,38,67,22.33,58.77,1,0,No
Hashmatullah Shahidi,4239,2016,6,6,0,0,1,1,72,152,25.33,54.68,3,0,Yes
Hashmatullah Shahidi,4239,2017,5,5,1,0,0,0,32,90,22.5,63.38,0,0,Yes
Hashmatullah Shahidi,4239,2018,8,8,2,0,4,1,97,353,58.83,70.46,1,0,No
Hashmatullah Shahidi,4239,2019,14,14,1,0,4,1,76,387,29.77,63.44,3,0,Yes
Hasibul Hussain,2241,1995,2,1,1,0,0,0,1,1,0.0,33.33,0,0,No
Hasibul Hussain,2241,1997,7,7,1,0,0,1,21,61,10.17,80.26,1,0,No
Hasibul Hussain,2241,1998,6,5,0,0,0,0,21,34,6.8,91.89,2,0,Yes
Hasibul Hussain,2241,1999,10,7,0,0,0,1,16,49,7.0,55.06,3,0,Yes
Hasibul Hussain,2241,2000,2,1,1,0,0,0,16,16,0.0,133.33,0,0,No
Hasibul Hussain,2241,2003,3,3,2,0,0,0,6,10,10.0,35.71,0,0,Yes
Hasibul Hussain,2241,2004,1,1,1,0,0,0,1,1,0.0,100.0,0,0,No
Hasti Gul,3670,2009,2,1,1,0,0,0,23,23,0.0,209.09,0,0,No
"Hastings, J W",3831,2010,2,1,0,0,0,0,16,16,16.0,106.67,0,0,Yes
"Hastings, J W",3831,2011,9,8,4,0,0,1,21,66,16.5,104.76,2,0,No
"Hastings, J W",3831,2015,2,1,1,0,0,0,34,34,0.0,130.77,0,0,No
"Hastings, J W",3831,2016,15,11,6,0,1,0,51,155,31.0,91.72,3,0,Yes
"Hauritz, N M",3016,2002,5,2,2,0,0,0,11,13,0.0,61.9,2,0,No
"Hauritz, N M",3016,2003,3,2,1,0,0,0,20,22,22.0,122.22,0,0,No
"Hauritz, N M",3016,2009,30,15,9,0,0,0,30,161,26.83,86.1,14,0,No
"Hauritz, N M",3016,2010,19,12,5,0,1,0,53,138,19.71,117.95,8,0,No
"Hauritz, N M",3016,2011,1,1,0,0,0,0,2,2,2.0,33.33,0,0,Yes
"Hayden, M L",1976,1993,5,5,1,0,1,0,50,102,25.5,46.36,1,0,No
"Hayden, M L",1976,1994,8,7,0,0,1,1,67,184,26.29,58.79,3,0,Yes
"Hayden, M L",1976,2000,6,6,1,0,3,2,64,191,38.2,83.04,3,0,No
"Hayden, M L",1976,2001,8,7,0,1,2,2,111,311,44.43,88.6,3,0,Yes
"Hayden, M L",1976,2002,21,20,4,1,6,0,146,878,54.88,82.13,10,0,Yes
"Hayden, M L",1976,2003,32,31,5,0,5,1,88,1037,39.88,78.8,6,0,Yes
"Hayden, M L",1976,2004,23,23,0,2,6,2,126,946,41.13,75.14,13,0,Yes
"Hayden, M L",1976,2005,16,16,1,1,2,0,114,482,32.13,70.47,7,0,Yes
"Hayden, M L",1976,2006,2,2,0,0,1,0,54,103,51.5,72.03,0,0,Yes
"Hayden, M L",1976,2007,32,30,3,5,6,1,181,1601,59.3,89.19,19,0,No
"Hayden, M L",1976,2008,8,8,0,0,3,0,82,298,37.25,77.0,3,0,Yes
"Hayes, R L",2717,1995,1,1,0,0,0,0,13,13,13.0,52.0,0,0,Yes
"Haynes, R C",2718,1989,5,4,1,0,0,0,18,26,8.67,41.27,4,0,Yes
"Hayward, M",2202,2000,16,5,1,0,0,1,4,12,3.0,42.86,3,0,Yes
"Hazlewood, J R",3799,2016,16,4,4,0,0,0,11,16,0.0,100.0,5,0,No
"Hazlewood, J R",3799,2017,9,4,2,0,0,1,4,5,2.5,41.67,5,0,Yes
"Hazlewood, J R",3799,2018,6,4,4,0,0,0,10,16,0.0,66.67,3,0,No
"Hazlewood, J R",3799,2020,4,2,1,0,0,0,1,2,2.0,33.33,0,0,No
Hazratullah Zazai,4615,2018,2,2,0,0,0,0,14,15,7.5,136.36,0,0,Yes
Hazratullah Zazai,4615,2019,14,14,0,0,2,1,67,346,24.71,86.93,3,0,Yes
"Head, T M",4386,2016,15,14,0,0,3,1,57,416,29.71,86.13,6,0,Yes
"Head, T M",4386,2017,15,13,2,1,3,0,128,518,47.09,91.36,4,0,Yes
"Head, T M",4386,2018,12,12,0,0,4,0,96,339,28.25,93.13,2,0,Yes
"Headley, D W",2101,1996,2,1,1,0,0,0,3,3,0.0,75.0,0,0,No
"Headley, D W",2101,1997,5,2,2,0,0,0,6,7,0.0,77.78,1,0,No
"Headley, D W",2101,1999,4,2,1,0,0,0,10,12,12.0,34.29,1,0,No
"Heaney, S P",3363,2006,4,4,0,0,0,0,19,41,10.25,44.57,3,0,Yes
"Heazlett, S D",4643,2017,1,1,0,0,0,0,4,4,4.0,36.36,0,0,Yes
"Heggelman, T J",3818,2010,2,2,0,0,0,0,2,3,1.5,17.65,0,0,Yes
"Heggelman, T J",3818,2011,3,3,0,0,0,0,22,24,8.0,35.29,1,0,Yes
"Hekure, R",5482,2019,1,1,0,0,0,0,2,2,2.0,25.0,0,0,Yes
"Hemp, D L",3441,2006,7,7,1,0,1,2,55,190,31.67,85.2,1,0,Yes
"Hemp, D L",3441,2007,13,13,1,0,2,2,76,268,22.33,60.36,4,0,No
"Hemp, D L",3441,2009,2,2,1,1,1,0,102,183,183.0,72.33,2,0,No
"Hemraj, C",4821,2018,6,6,0,0,0,0,32,82,13.67,83.67,2,0,Yes
"Hendricks, B E",4273,2019,4,1,1,0,0,0,2,2,0.0,25.0,1,0,No
"Hendricks, B E",4273,2020,3,1,0,0,0,0,3,3,3.0,50.0,2,0,Yes
"Hendricks, R R",4340,2018,9,9,0,1,1,1,102,244,27.11,78.46,8,0,Yes
"Hendricks, R R",4340,2019,9,9,1,0,1,0,83,211,26.38,75.36,3,0,No
"Hendricks, R R",4340,2020,3,3,1,0,0,0,35,52,26.0,70.27,1,0,No
"Henriques, M C",3680,2009,2,2,0,0,0,0,12,18,9.0,60.0,0,0,Yes
"Henriques, M C",3680,2013,3,3,1,0,0,0,9,14,7.0,63.64,1,0,No
"Henriques, M C",3680,2015,1,1,0,0,0,0,4,4,4.0,36.36,0,0,Yes
"Henriques, M C",3680,2016,2,2,0,0,0,0,6,10,5.0,43.48,1,0,Yes
"Henriques, M C",3680,2017,3,2,0,0,0,0,18,35,17.5,106.06,2,0,Yes
"Henry, C C",2719,1979,2,2,1,0,0,0,5,6,6.0,42.86,0,0,Yes
"Henry, M J",4257,2015,12,4,1,0,0,2,20,32,10.67,88.89,4,0,No
"Henry, M J",4257,2016,12,8,4,0,0,1,48,132,33.0,110.92,4,0,No
"Henry, M J",4257,2017,4,1,0,0,0,0,5,5,5.0,35.71,1,0,Yes
"Henry, M J",4257,2019,16,7,2,0,0,0,17,41,8.2,105.13,5,0,No
"Herath, H M R K B",2185,2010,3,1,0,0,0,0,2,2,2.0,66.67,1,0,Yes
"Herath, H M R K B",2185,2011,7,3,1,0,0,0,9,15,7.5,55.56,0,0,Yes
"Herath, H M R K B",2185,2012,22,9,6,0,0,2,17,39,13.0,82.98,4,0,No
"Herath, H M R K B",2185,2013,17,10,4,0,0,0,17,67,11.17,65.69,1,0,No
"Herath, H M R K B",2185,2014,9,3,2,0,0,0,2,3,3.0,25.0,2,0,No
"Herath, H M R K B",2185,2015,7,3,1,0,0,1,13,14,7.0,56.0,3,0,Yes
"Heron, J G",2720,1983,6,6,0,0,0,1,18,50,8.33,30.67,1,0,Yes
"Hetmeyer, S O",4681,2017,2,2,0,0,0,0,29,31,15.5,67.39,0,0,Yes
"Hetmeyer, S O",4681,2018,18,18,0,3,2,1,127,727,40.39,109.65,9,0,Yes
"Hetmeyer, S O",4681,2019,23,20,3,2,2,1,139,658,38.71,107.17,9,0,Yes
"Hetmeyer, S O",4681,2020,2,2,0,0,0,0,8,14,7.0,93.33,0,0,Yes
"Heyn, P D",2721,1975,2,2,0,0,0,0,2,3,1.5,12.5,1,0,Yes
"Higgins, R S",3347,2006,11,8,2,0,0,3,7,15,2.5,23.81,5,0,No
"Hilfenhaus, B W",3455,2009,14,7,4,0,0,0,16,29,9.67,46.03,6,0,Yes
"Hinds, R O",3004,2001,2,2,2,0,0,0,16,31,0.0,50.82,1,0,No
"Hinds, R O",3004,2002,9,6,1,0,0,0,18,62,12.4,68.89,1,0,No
"Hinds, R O",3004,2004,3,1,0,0,0,0,8,8,8.0,42.11,0,0,Yes
"Hinds, W W",2216,1999,10,10,0,0,2,0,65,277,27.7,52.17,3,0,Yes
"Hinds, W W",2216,2000,16,15,1,1,1,0,116,413,29.5,57.76,7,0,No
"Hinds, W W",2216,2001,15,15,1,0,4,2,66,361,25.79,67.23,7,0,Yes
"Hinds, W W",2216,2002,23,20,1,0,3,1,93,507,26.68,78.48,3,0,Yes
"Hinds, W W",2216,2003,19,19,3,3,2,2,127,687,42.94,75.25,6,0,No
"Hinds, W W",2216,2004,4,4,0,0,1,0,82,105,26.25,59.32,0,0,Yes
"Hinds, W W",2216,2005,11,11,1,1,0,1,107,277,27.7,70.84,1,0,Yes
"Hinds, W W",2216,2006,16,13,2,0,1,2,76,208,18.91,54.45,1,0,Yes
"Hinds, W W",2216,2010,5,4,1,0,0,0,20,45,15.0,44.55,1,0,Yes
"Hiri, H",4529,2016,3,3,1,0,0,0,11,26,13.0,39.39,0,0,Yes
"Hiri, H",4529,2019,4,4,2,0,0,1,31,61,30.5,85.92,0,0,No
"Hitchcock, P A",3021,2002,7,3,2,0,0,0,7,11,11.0,84.62,1,0,Yes
"Hitchcock, P A",3021,2003,6,3,0,0,0,1,10,19,6.33,51.35,3,0,Yes
"Hitchcock, P A",3021,2008,1,1,1,0,0,0,11,11,0.0,100.0,0,0,No
"Hodge, B J",3330,2005,3,3,0,0,1,1,59,72,24.0,62.61,0,0,Yes
"Hodge, B J",3330,2006,2,2,0,0,0,0,5,7,3.5,33.33,1,0,Yes
"Hodge, B J",3330,2007,20,16,2,1,2,2,123,496,35.43,95.2,15,0,Yes
"Hodsoll, K C",3512,2007,1,1,1,0,0,0,2,2,0.0,40.0,0,0,No
"Hoffmann, P J C",3403,2006,5,5,1,0,0,1,31,38,9.5,131.03,3,0,Yes
"Hoffmann, P J C",3403,2007,13,9,2,0,0,2,18,47,6.71,117.5,2,0,Yes
"Hogg, G B",2068,1996,7,7,4,0,0,1,11,38,12.67,76.0,2,0,No
"Hogg, G B",2068,2003,30,15,5,0,2,3,71,226,22.6,79.58,10,0,No
"Hogg, G B",2068,2004,14,11,7,0,0,3,41,148,37.0,82.68,1,0,No
"Hogg, G B",2068,2005,18,10,4,0,0,0,25,95,15.83,76.0,6,0,No
"Hogg, G B",2068,2006,19,9,2,0,0,0,38,113,16.14,70.19,8,0,Yes
"Hogg, G B",2068,2007,27,8,3,0,0,2,40,85,17.0,116.44,9,0,No
"Hogg, G B",2068,2008,7,5,1,0,0,0,32,85,21.25,64.39,0,0,Yes
"Hogg, V R",2722,1983,2,1,1,0,0,0,7,7,0.0,36.84,0,0,No
"Hoggard, M J",2224,2003,2,2,0,0,0,1,5,5,2.5,45.45,0,0,Yes
"Hoggard, M J",2224,2006,2,1,0,0,0,0,7,7,7.0,58.33,2,0,Yes
"Holder, J O",3998,2013,12,8,2,0,0,2,19,68,11.33,66.67,4,0,No
"Holder, J O",3998,2014,9,4,2,0,0,1,22,41,20.5,146.43,2,0,No
"Holder, J O",3998,2015,14,11,3,0,2,1,57,263,32.88,109.58,3,0,Yes
"Holder, J O",3998,2016,14,14,5,0,0,1,45,236,26.22,85.82,6,0,No
"Holder, J O",3998,2017,21,18,2,0,2,2,77,410,25.63,99.51,10,0,Yes
"Holder, J O",3998,2018,15,15,3,0,3,1,99,405,33.75,87.28,7,0,No
"Holder, J O",3998,2019,27,19,2,0,2,1,62,375,22.06,97.15,19,0,Yes
"Holder, J O",3998,2020,3,3,0,0,0,0,12,23,7.67,95.83,0,0,Yes
"Holder, R I C",2093,1993,4,3,0,0,1,0,50,75,25.0,53.19,1,0,Yes
"Holder, R I C",2093,1994,7,7,1,0,0,1,36,111,18.5,86.05,1,0,No
"Holder, R I C",2093,1995,6,4,2,0,0,0,35,106,53.0,65.03,4,0,Yes
"Holder, R I C",2093,1996,10,9,2,0,1,1,65,194,27.71,70.55,2,0,Yes
"Holder, R I C",2093,1997,10,8,1,0,0,2,41,113,16.14,67.26,0,0,No
"Holland, I G",5759,2019,4,4,0,0,0,0,44,76,19.0,82.61,3,0,Yes
"Holland, I G",5759,2020,4,4,0,0,2,1,75,168,42.0,74.01,0,0,Yes
"Hollioake, A J",2105,1996,2,2,0,0,0,0,15,28,14.0,56.0,0,0,Yes
"Hollioake, A J",2105,1997,7,7,3,0,2,0,66,169,42.25,76.13,2,0,No
"Hollioake, A J",2105,1998,11,10,2,0,1,0,83,259,32.38,80.19,6,0,No
"Hollioake, A J",2105,1999,15,11,1,0,0,1,46,150,15.0,70.75,5,0,Yes
"Hollioake, B C",2106,1997,1,1,0,0,1,0,63,63,63.0,131.25,0,0,Yes
"Hollioake, B C",2106,1998,5,4,0,0,0,0,35,55,13.75,82.09,0,0,Yes
"Hollioake, B C",2106,1999,1,1,0,0,0,0,4,4,4.0,66.67,1,0,Yes
"Hollioake, B C",2106,2001,10,8,2,0,1,2,53,137,22.83,79.65,5,0,Yes
"Hollioake, B C",2106,2002,3,3,0,0,0,1,37,50,16.67,56.82,0,0,Yes
"Hollis, D W",3587,2008,1,1,1,0,0,0,15,15,0.0,57.69,0,0,No
"Hondo, D T",2984,2001,2,2,1,0,0,0,5,5,5.0,38.46,0,0,Yes
"Hondo, D T",2984,2002,11,4,2,0,0,0,15,32,16.0,66.67,2,0,No
"Hondo, D T",2984,2003,17,8,5,0,0,1,12,24,8.0,29.63,2,0,No
"Hondo, D T",2984,2005,4,3,1,0,0,0,17,34,17.0,87.18,3,0,Yes
"Hooper, C K",3508,2007,1,1,0,0,0,0,4,4,4.0,200.0,0,0,Yes
"Hooper, C K",3508,2010,4,4,2,0,0,1,27,45,22.5,77.59,1,0,Yes
"Hope, K A",4695,2017,7,6,0,0,0,0,46,138,23.0,71.88,1,0,Yes
"Hope, S D",4417,2016,4,4,0,1,0,0,101,187,46.75,73.33,5,0,Yes
"Hope, S D",4417,2017,22,19,1,0,4,1,81,600,33.33,67.26,23,3,Yes
"Hope, S D",4417,2018,18,18,5,3,3,3,146,875,67.31,74.6,10,5,No
"Hope, S D",4417,2019,28,26,4,4,8,0,170,1345,61.14,77.93,31,1,Yes
"Hope, S D",4417,2020,6,6,0,1,2,0,115,282,47.0,75.0,14,1,Yes
"Hopes, J R",3273,2006,8,3,0,0,0,0,43,84,28.0,87.5,3,0,Yes
"Hopes, J R",3273,2007,10,7,1,0,0,0,39,156,26.0,120.0,2,0,Yes
"Hopes, J R",3273,2008,17,14,1,0,1,1,63,259,19.92,83.55,6,0,Yes
"Hopes, J R",3273,2009,31,24,4,0,1,0,63,501,25.05,87.28,10,0,No
"Hopes, J R",3273,2010,17,13,2,0,1,0,57,326,29.64,106.89,4,0,No
"Hopkins, G J",3177,2007,3,2,0,0,0,1,9,9,4.5,50.0,0,0,Yes
"Hopkins, G J",3177,2008,4,2,0,0,0,0,25,32,16.0,59.26,8,0,Yes
"Hopkins, G J",3177,2009,2,2,0,0,0,0,13,15,7.5,78.95,0,0,Yes
"Hopkins, G J",3177,2010,11,10,1,0,0,1,45,180,20.0,81.82,11,1,Yes
"Horne, M J",2091,1997,12,12,0,0,1,0,55,267,22.25,69.35,2,0,Yes
"Horne, M J",2091,1998,12,11,0,0,0,1,44,152,13.82,61.54,4,0,Yes
"Horne, M J",2091,1999,20,19,0,0,3,1,74,421,22.16,62.74,4,0,Yes
"Horne, M J",2091,2002,6,6,0,0,1,1,62,140,23.33,66.04,2,0,Yes
"How, J M",3336,2005,1,1,0,0,1,0,58,58,58.0,61.05,1,0,Yes
"How, J M",3336,2006,5,4,0,0,1,1,66,83,20.75,69.17,1,0,Yes
"How, J M",3336,2007,9,9,1,0,4,0,90,376,47.0,68.49,2,0,Yes
"How, J M",3336,2008,14,12,0,1,1,1,139,386,32.17,74.09,6,0,Yes
"How, J M",3336,2009,2,2,0,0,0,1,27,27,13.5,64.29,3,0,Yes
"How, J M",3336,2010,4,4,0,0,0,0,23,41,10.25,53.95,5,0,Yes
"How, J M",3336,2011,6,5,0,0,0,0,24,75,15.0,44.38,1,0,Yes
"Howell, L G",2723,1998,12,12,0,0,4,1,68,287,23.92,73.97,2,0,Yes
"Huckle, A G",2109,1998,8,5,4,0,0,1,5,8,8.0,61.54,3,0,No
"Hughes, P J",3647,2013,20,19,1,2,2,1,138,660,36.67,74.58,5,0,No
"Hughes, P J",3647,2014,5,5,0,0,2,0,85,166,33.2,77.21,0,0,Yes
Humayun Farhat,2958,2001,5,3,0,0,0,0,39,60,20.0,107.14,4,3,Yes
"Humpage, G W",2724,1981,3,2,0,0,0,0,6,11,5.5,45.83,2,0,Yes
"Hurdle, K A D",3380,2006,7,3,1,0,0,0,12,19,9.5,65.52,4,0,Yes
"Hurdle, K A D",3380,2007,12,10,4,0,0,2,22,66,11.0,91.67,3,0,Yes
"Hurley, R O",3120,2004,5,3,0,0,0,0,6,13,4.33,40.63,1,0,Yes
"Hussain, R O",3420,2006,2,2,0,0,0,0,14,16,8.0,35.56,0,0,Yes
"Hussain, R O",3420,2007,4,4,1,0,0,0,16,28,9.33,41.79,1,0,Yes
"Hussain, R O",3420,2010,2,2,0,0,0,0,17,19,9.5,61.29,0,0,Yes
Hussain Talat,4746,2019,1,1,0,0,0,0,2,2,2.0,14.29,0,0,Yes
"Hussey, D J",3595,2008,5,4,0,0,2,0,52,137,34.25,113.22,4,0,Yes
"Hussey, D J",3595,2009,18,17,0,1,2,0,111,461,27.12,83.06,8,0,Yes
"Hussey, D J",3595,2011,16,11,2,0,2,1,68,342,38.0,90.96,5,0,No
"Hussey, D J",3595,2012,25,24,3,0,7,3,74,728,34.67,91.11,11,0,Yes
"Hussey, D J",3595,2013,5,5,1,0,1,0,60,128,32.0,99.22,1,0,No
"Hussey, M E K",3160,2004,1,1,1,0,0,0,17,17,0.0,73.91,1,0,No
"Hussey, M E K",3160,2005,20,14,10,0,5,0,88,587,146.75,101.73,11,0,No
"Hussey, M E K",3160,2006,27,22,8,1,4,1,109,784,56.0,89.7,16,0,No
"Hussey, M E K",3160,2007,27,18,4,1,1,1,105,447,31.93,79.4,15,0,Yes
"Hussey, M E K",3160,2008,18,16,5,0,6,0,85,622,56.55,74.4,12,0,Yes
"Hussey, M E K",3160,2009,33,31,7,0,11,0,83,1166,48.58,90.81,18,0,No
"Hussey, M E K",3160,2010,24,23,5,0,6,0,79,825,45.83,91.56,11,0,Yes
"Hussey, M E K",3160,2011,16,13,3,1,2,1,108,414,41.4,85.89,10,0,Yes
"Hussey, M E K",3160,2012,19,19,1,0,4,0,67,580,32.22,82.5,11,0,Yes
"Hutchinson, E H",4961,2019,4,3,1,0,0,0,42,71,35.5,144.9,1,0,No
"Hutchinson, E H",4961,2020,2,2,0,0,0,0,3,4,2.0,26.67,1,0,Yes
"Hyatt, D P",3858,2011,9,9,1,0,0,1,39,112,14.0,59.57,1,0,Yes
Ibrahim Zadran,5471,2019,1,1,0,0,0,0,2,2,2.0,22.22,1,0,Yes
"Ifill, N",3096,2003,3,2,0,0,0,0,9,16,8.0,37.21,1,0,Yes
Iftikhar Ahmed,4488,2015,2,2,0,0,0,0,5,8,4.0,25.81,1,0,Yes
Iftikhar Ahmed,4488,2019,2,2,2,0,0,0,32,60,0.0,142.86,2,0,No
Iftikhar Anjum,3231,2005,10,6,6,0,0,0,19,41,0.0,60.29,1,0,No
Iftikhar Anjum,3231,2006,13,8,7,0,0,0,14,44,44.0,59.46,7,0,No
Iftikhar Anjum,3231,2007,14,9,2,0,0,2,32,84,12.0,57.93,0,0,Yes
Iftikhar Anjum,3231,2008,14,5,3,0,0,0,16,38,19.0,95.0,2,0,No
Iftikhar Anjum,3231,2009,7,4,1,0,0,2,5,6,2.0,31.58,0,0,Yes
Iftikhar Anjum,3231,2010,2,2,0,0,0,0,16,21,10.5,65.63,0,0,Yes
Ihsanullah,4651,2017,3,3,0,0,0,1,20,30,10.0,46.88,1,0,Yes
Ihsanullah,4651,2018,13,13,2,0,3,1,57,277,25.18,73.67,9,0,No
Ijaz Ahmed,2034,1997,2,1,1,0,0,0,3,3,0.0,150.0,1,0,No
Ikram Ali Khil,4928,2019,12,12,3,0,2,0,86,234,26.0,60.62,3,3,Yes
Ilyas Gul,3187,2004,2,2,0,0,0,0,16,17,8.5,28.81,0,0,Yes
Imad Wasim,4423,2015,5,2,0,0,1,0,61,76,38.0,97.44,2,0,Yes
Imad Wasim,4423,2016,9,9,5,0,2,0,63,193,48.25,98.97,3,0,No
Imad Wasim,4423,2017,16,10,4,0,0,1,43,161,26.83,98.77,3,0,No
Imad Wasim,4423,2018,2,1,0,0,1,0,50,50,50.0,69.44,0,0,Yes
Imad Wasim,4423,2019,21,17,7,0,1,0,50,472,47.2,131.11,4,0,No
Imam-ul-Haq,4706,2017,3,3,1,1,0,0,100,147,73.5,76.56,0,0,Yes
Imam-ul-Haq,4706,2018,13,13,2,3,3,1,128,672,61.09,83.07,3,0,Yes
Imam-ul-Haq,4706,2019,21,21,2,3,3,1,151,904,47.58,79.3,4,0,Yes
Imran Abbas,2725,2000,2,2,0,0,0,0,28,29,14.5,46.03,1,0,Yes
Imran Farhat,2260,2001,4,4,0,0,0,0,33,48,12.0,70.59,2,0,Yes
Imran Farhat,2260,2003,5,5,0,1,3,1,107,348,69.6,80.93,2,0,Yes
Imran Farhat,2260,2004,12,12,1,0,1,1,87,290,26.36,65.61,3,0,Yes
Imran Farhat,2260,2006,12,12,0,0,2,0,58,288,24.0,65.6,4,0,Yes
Imran Farhat,2260,2010,4,4,0,0,1,0,66,140,35.0,66.04,2,0,Yes
Imran Farhat,2260,2011,9,9,1,0,3,1,75,261,32.63,73.73,1,0,No
Imran Farhat,2260,2012,5,5,0,0,2,0,56,174,34.8,76.65,0,0,Yes
Imran Farhat,2260,2013,7,7,0,0,1,0,93,170,24.29,53.63,0,0,Yes
Imran Haider,4617,2017,7,4,3,0,0,0,13,20,20.0,60.61,1,0,Yes
Imran Haider,4617,2018,6,4,1,0,0,2,5,6,2.0,23.08,2,0,Yes
Imran Haider,4617,2019,7,6,3,0,0,1,18,32,10.67,41.56,2,0,No
Imran Nazir,2174,1999,2,2,0,0,0,0,4,6,3.0,37.5,2,0,Yes
Imran Nazir,2174,2000,27,27,1,1,4,5,105,701,26.96,71.9,9,0,No
Imran Nazir,2174,2001,6,6,0,0,0,1,35,81,13.5,77.88,0,0,Yes
Imran Nazir,2174,2002,18,18,1,0,4,2,66,483,28.41,84.29,4,0,Yes
Imran Nazir,2174,2003,4,4,0,0,0,1,33,69,17.25,64.49,1,0,Yes
Imran Nazir,2174,2004,4,4,0,0,0,0,27,52,13.0,69.33,3,0,Yes
Imran Nazir,2174,2007,13,13,0,1,1,1,160,392,30.15,104.81,5,0,Yes
Imran Nazir,2174,2009,5,5,0,0,0,0,35,111,22.2,96.52,2,0,Yes
Imran Tahir,3850,2013,8,3,1,0,0,0,3,4,2.0,26.67,3,0,Yes
Imran Tahir,3850,2015,22,6,2,0,0,1,9,26,6.5,53.06,5,0,Yes
Imran Tahir,3850,2016,15,5,1,0,0,2,29,39,9.75,105.41,1,0,Yes
Imran Tahir,3850,2018,10,5,1,0,0,1,11,22,5.5,61.11,1,0,No
Imran Tahir,3850,2019,16,6,3,0,0,2,10,17,5.67,60.71,8,0,No
Imrul Kayes,3617,2008,3,3,0,0,0,0,14,27,9.0,35.06,1,0,Yes
Imrul Kayes,3617,2010,27,27,0,1,6,0,101,867,32.11,67.16,4,0,Yes
Imrul Kayes,3617,2011,18,18,1,0,3,1,93,421,24.76,64.77,9,0,Yes
Imrul Kayes,3617,2014,5,5,0,0,1,0,59,75,15.0,61.48,2,0,Yes
Imrul Kayes,3617,2015,5,5,0,0,2,0,76,158,31.6,72.15,3,0,Yes
Imrul Kayes,3617,2016,7,7,0,1,1,0,112,325,46.43,77.38,1,0,Yes
Imrul Kayes,3617,2017,5,5,0,0,1,0,68,125,25.0,77.16,1,0,Yes
Imrul Kayes,3617,2018,8,8,1,2,2,1,144,436,62.29,90.46,0,0,Yes
Imtiaz Abbasi,2726,1994,2,2,1,0,0,0,6,8,8.0,50.0,2,0,No
Imtiaz Abbasi,2726,1996,5,4,3,0,0,0,2,4,4.0,18.18,2,2,No
"Ingram, C A",3823,2010,8,7,2,2,0,0,124,288,57.6,93.81,2,0,Yes
"Ingram, C A",3823,2011,4,4,0,0,0,0,46,86,21.5,76.79,1,0,Yes
"Ingram, C A",3823,2012,3,2,0,0,0,0,13,14,7.0,116.67,1,0,Yes
"Ingram, C A",3823,2013,16,16,1,1,3,5,105,455,30.33,76.73,8,0,No
"Ingram , P J",3754,2010,8,7,0,0,1,0,69,193,27.57,81.09,3,0,Yes
Inzamam-ul-Haq,1794,1991,2,2,0,0,1,0,60,80,40.0,66.67,1,0,Yes
Inzamam-ul-Haq,1794,1992,28,27,1,2,4,2,117,818,31.46,80.59,11,0,Yes
Inzamam-ul-Haq,1794,1993,21,21,5,0,6,1,90,808,50.5,71.38,3,0,No
Inzamam-ul-Haq,1794,1994,28,27,5,1,8,0,137,901,40.95,68.83,5,0,No
Inzamam-ul-Haq,1794,1995,17,16,2,1,5,1,116,699,49.93,80.72,5,0,No
Inzamam-ul-Haq,1794,1996,25,23,3,0,2,0,67,503,25.15,76.79,5,0,Yes
