Name,ID,Year,Overs,Matches,Runs,Wickets,4W,Average,StrikeRate,EconomyRate
"Ranatunga, A",1433,1994,59.0,1,250,3,0,83.33,118.0,4.24
"Ranatunga, A",1433,1995,39.0,2,146,4,0,36.5,58.5,3.74
"Ranatunga, A",1433,1996,28.0,0,163,5,0,32.6,33.6,5.82
"Ranatunga, A",1433,1997,11.0,0,58,0,0,0.0,0.0,5.27
"Ranatunga, N",2836,1993,17.0,0,82,1,0,82.0,102.0,4.82
"Rance, S H A",4686,2017,17.3,1,110,1,0,110.0,105.0,6.29
"Ranchod, U",1435,1992,10.0,1,44,1,0,44.0,60.0,4.4
"Ranchod, U",1435,1993,19.0,2,86,0,0,0.0,0.0,4.53
"Randall, D W",1436,1979,0.2,0,2,1,0,2.0,2.0,6.0
Randhir Singh,2837,1981,6.0,0,18,0,0,0.0,0.0,3.0
Randhir Singh,2837,1983,6.0,0,30,1,0,30.0,36.0,5.0
"Randiv, S",3746,2009,28.0,1,141,5,0,28.2,33.6,5.04
"Randiv, S",3746,2010,130.2,4,596,17,0,35.06,46.0,4.57
"Randiv, S",3746,2011,53.1,0,271,11,1,24.64,29.0,5.1
"Randiv, S",3746,2014,20.0,0,144,3,0,48.0,40.0,7.2
"Randiv, S",3746,2016,8.0,0,62,0,0,0.0,0.0,7.75
"Rankin, W B",3459,2007,63.2,4,349,12,0,29.08,31.67,5.51
"Rankin, W B",3459,2008,19.0,1,109,4,0,27.25,28.5,5.74
"Rankin, W B",3459,2009,57.0,6,235,12,0,19.58,28.5,4.12
"Rankin, W B",3459,2010,29.0,3,122,5,0,24.4,34.8,4.21
"Rankin, W B",3459,2011,100.0,3,540,9,0,60.0,66.67,5.4
"Rankin, W B",3459,2012,15.0,2,36,1,0,36.0,90.0,2.4
"Rankin, W B",3459,2013,38.1,3,152,9,1,16.89,25.44,3.98
"Rankin, W B",3459,2014,15.0,0,89,1,0,89.0,90.0,5.93
"Rankin, W B",3459,2016,20.0,0,131,3,0,43.67,40.0,6.55
"Rankin, W B",3459,2017,20.0,1,85,5,1,17.0,24.0,4.25
"Rankin, W B",3459,2018,112.4,13,460,23,2,20.0,29.39,4.08
"Rankin, W B",3459,2019,110.5,5,585,20,0,29.25,33.25,5.28
"Rankin, W B",3459,2020,17.0,1,62,2,0,31.0,51.0,3.65
Raqibul Hasan,2838,1986,0.1,0,4,0,0,0.0,0.0,24.0
"Rashid, A U",3696,2009,34.0,0,191,3,0,63.67,68.0,5.62
"Rashid, A U",3696,2015,128.0,2,781,19,2,41.11,40.42,6.1
"Rashid, A U",3696,2016,158.2,0,822,29,2,28.34,32.76,5.19
"Rashid, A U",3696,2017,123.2,3,672,26,2,25.85,28.46,5.45
"Rashid, A U",3696,2018,213.0,1,1154,42,2,27.48,30.43,5.42
"Rashid, A U",3696,2019,151.5,0,927,24,1,38.63,37.96,6.11
"Rashid, A U",3696,2020,10.0,0,51,3,0,17.0,20.0,5.1
Rashid Khan,4484,2015,37.1,2,136,5,0,27.2,44.6,3.66
Rashid Khan,4484,2016,104.0,5,429,22,1,19.5,28.36,4.13
Rashid Khan,4484,2017,118.0,6,449,43,4,10.44,16.47,3.81
Rashid Khan,4484,2018,178.0,12,694,48,3,14.46,22.25,3.9
Rashid Khan,4484,2019,155.5,1,759,15,0,50.6,62.33,4.87
Rashid Zia,3219,2004,9.5,1,69,0,0,0.0,0.0,7.02
"Ratnayake, N L K",2839,1989,9.5,0,59,1,0,59.0,59.0,6.0
"Ratnayake, N L K",2839,1990,7.0,0,39,1,0,39.0,42.0,5.57
"Ratnayake, R J",1443,1982,7.0,0,38,0,0,0.0,0.0,5.43
"Ratnayake, R J",1443,1983,114.4,7,476,15,0,31.73,45.87,4.15
"Ratnayake, R J",1443,1985,154.2,6,770,22,1,35.0,42.09,4.99
"Ratnayake, R J",1443,1986,44.1,5,170,5,0,34.0,53.0,3.85
"Ratnayake, R J",1443,1987,59.3,1,334,6,0,55.67,59.5,5.61
"Ratnayake, R J",1443,1989,28.5,0,134,1,0,134.0,173.0,4.65
"Ratnayake, R J",1443,1990,124.5,11,548,18,1,30.44,41.61,4.39
"Ratnayake, R J",1443,1991,36.3,2,158,4,0,39.5,54.75,4.33
"Ratnayake, R J",1443,1993,26.0,3,84,4,0,21.0,39.0,3.23
"Ratnayeke, J R",1444,1982,36.3,2,226,3,0,75.33,73.0,6.19
"Ratnayeke, J R",1444,1983,24.2,0,141,3,0,47.0,48.67,5.79
"Ratnayeke, J R",1444,1984,50.0,0,193,5,0,38.6,60.0,3.86
"Ratnayeke, J R",1444,1985,68.5,0,428,6,0,71.33,68.83,6.22
"Ratnayeke, J R",1444,1986,61.1,3,282,14,0,20.14,26.21,4.61
"Ratnayeke, J R",1444,1987,80.3,2,486,13,0,37.38,37.15,6.04
"Ratnayeke, J R",1444,1988,144.2,8,560,22,1,25.45,39.36,3.88
"Ratnayeke, J R",1444,1989,91.5,9,360,11,0,32.73,50.09,3.92
"Ratnayeke, J R",1444,1990,38.0,1,190,9,1,21.11,25.33,5.0
"Raul, S S",2840,1998,6.0,1,27,1,0,27.0,36.0,4.5
"Ravu, D",4711,2017,22.0,0,117,0,0,0.0,0.0,5.32
"Ravu, D",4711,2018,3.0,0,24,0,0,0.0,0.0,8.0
"Ravu, D",4711,2019,16.0,0,89,0,0,0.0,0.0,5.56
"Rawson, P W E",2841,1983,62.1,10,239,8,0,29.88,46.63,3.84
"Rawson, P W E",2841,1987,33.0,0,188,4,0,47.0,49.5,5.7
"Rayudu, A T",4069,2014,16.0,0,106,2,0,53.0,48.0,6.63
"Rayudu, A T",4069,2015,2.0,1,5,1,0,5.0,12.0,2.5
"Rayudu, A T",4069,2018,0.1,0,0,0,0,0.0,0.0,0.0
"Rayudu, A T",4069,2019,2.0,0,13,0,0,0.0,0.0,6.5
Raza Hasan,3970,2014,10.0,0,68,1,0,68.0,60.0,6.8
Raza-ur-Rehman,3945,2013,9.4,0,51,0,0,0.0,0.0,5.28
Raza-ur-Rehman,3945,2014,10.4,1,77,1,0,77.0,64.0,7.22
"Razdan, V",1446,1989,10.0,0,46,1,0,46.0,60.0,4.6
"Razdan, V",1446,1990,4.0,0,31,0,0,0.0,0.0,7.75
"Reekers, D J",3406,2006,31.0,0,190,7,0,27.14,26.57,6.13
"Reekers, D J",3406,2007,44.0,5,199,6,0,33.17,44.0,4.52
"Reekers, D J",3406,2009,10.0,0,47,0,0,0.0,0.0,4.7
"Reeve, D A",1454,1991,11.0,1,43,0,0,0.0,0.0,3.91
"Reeve, D A",1454,1992,78.4,10,279,15,0,18.6,31.47,3.55
"Reeve, D A",1454,1993,67.5,2,349,3,0,116.33,135.67,5.14
"Reeve, D A",1454,1994,4.0,0,15,0,0,0.0,0.0,3.75
"Reeve, D A",1454,1996,29.4,2,134,2,0,67.0,89.0,4.52
"Regmi, B",4289,2018,28.0,0,116,4,0,29.0,42.0,4.14
"Regmi, B",4289,2019,1.0,0,1,0,0,0.0,0.0,1.0
"Reid, B A",1457,1986,195.1,12,813,31,1,26.23,37.77,4.17
"Reid, B A",1457,1987,169.5,20,746,17,0,43.88,59.94,4.39
"Reid, B A",1457,1990,28.0,6,84,3,0,28.0,56.0,3.0
"Reid, B A",1457,1991,94.0,12,351,9,0,39.0,62.67,3.73
"Reid, B A",1457,1992,54.4,3,209,3,0,69.67,109.33,3.82
"Reid, C A",3220,2004,13.0,0,63,1,0,63.0,78.0,4.85
"Reid, R B",2842,1991,1.1,0,13,1,0,13.0,7.0,11.14
"Reifer, R A",4716,2019,8.5,0,54,2,0,27.0,26.5,6.11
"Reiffel, P R",1461,1992,49.0,6,163,8,0,20.38,36.75,3.33
"Reiffel, P R",1461,1993,146.0,19,574,22,2,26.09,39.82,3.93
"Reiffel, P R",1461,1994,157.5,13,545,18,0,30.28,52.61,3.45
"Reiffel, P R",1461,1995,77.2,13,279,16,1,17.44,29.0,3.61
"Reiffel, P R",1461,1996,177.0,18,777,25,2,31.08,42.48,4.39
"Reiffel, P R",1461,1997,60.3,7,231,2,0,115.5,181.5,3.82
"Reiffel, P R",1461,1998,44.0,3,188,6,0,31.33,44.0,4.27
"Reiffel, P R",1461,1999,77.0,4,339,9,0,37.67,51.33,4.4
"Rennie, G J",2111,2000,16.0,1,76,0,0,0.0,0.0,4.75
"Rennie, G J",2111,2003,14.0,0,64,2,0,32.0,42.0,4.57
